,tgenes,indexarray
4069,Glyma.13G046200::Gm13:13104257-13106257,700
4070,Glyma.13G046200::Gm13:13104257-13106257,800
4071,Glyma.13G046200::Gm13:13104257-13106257,900
4072,Glyma.13G046200::Gm13:13104257-13106257,1200
4073,Glyma.13G046200::Gm13:13104257-13106257,1500
4074,Glyma.13G046200::Gm13:13104257-13106257,1600
4075,Glyma.13G046200::Gm13:13104257-13106257,1700
4076,Glyma.13G046300::Gm13:13125153-13127153,0
4077,Glyma.13G046300::Gm13:13125153-13127153,1400
4078,Glyma.13G046700::Gm13:13188699-13190699,1200
4079,Glyma.13G046700::Gm13:13188699-13190699,1300
4080,Glyma.13G047300::Gm13:13254881-13256881,1200
4081,Glyma.13G047300::Gm13:13254881-13256881,1300
4082,Glyma.13G048100::Gm13:13467651-13469651,0
4083,Glyma.13G048100::Gm13:13467651-13469651,200
4084,Glyma.13G048200::Gm13:13488972-13490972,900
4085,Glyma.13G048200::Gm13:13488972-13490972,1000
4086,Glyma.13G048500::Gm13:13509123-13511123,900
4087,Glyma.13G048500::Gm13:13509123-13511123,1000
4088,Glyma.13G049000::Gm13:13538791-13540791,1400
4089,Glyma.13G053900::Gm13:14193444-14195444,1000
4090,Glyma.13G054400::Gm13:14232322-14234322,1300
4091,Glyma.13G054400::Gm13:14232322-14234322,1400
4092,Glyma.13G054800::Gm13:14284859-14286859,500
4093,Glyma.13G054800::Gm13:14284859-14286859,1500
4094,Glyma.13G054800::Gm13:14284859-14286859,1600
4095,Glyma.13G055200::Gm13:14297505-14299505,600
4096,Glyma.13G056200::Gm13:14464659-14466659,900
4097,Glyma.13G056200::Gm13:14464659-14466659,1500
4098,Glyma.13G056200::Gm13:14464659-14466659,1600
4099,Glyma.13G062900::Gm13:15168919-15170919,1000
4100,Glyma.13G062900::Gm13:15168919-15170919,1100
4101,Glyma.13G062900::Gm13:15168919-15170919,1200
4102,Glyma.13G062900::Gm13:15168919-15170919,1300
4103,Glyma.13G064300::Gm13:15443643-15445643,900
4104,Glyma.13G066100::Gm13:15665310-15667310,0
4105,Glyma.13G066100::Gm13:15665310-15667310,100
4106,Glyma.13G066100::Gm13:15665310-15667310,200
4107,Glyma.13G068400::Gm13:15900392-15902392,400
4108,Glyma.13G069000::Gm13:15939418-15941418,1500
4109,Glyma.13G069100::Gm13:15945103-15947103,900
4110,Glyma.13G072800::Gm13:16454863-16456863,300
4111,Glyma.13G072800::Gm13:16454863-16456863,400
4112,Glyma.13G072800::Gm13:16454863-16456863,1600
4113,Glyma.13G073900::Gm13:16680572-16682572,1200
4114,Glyma.13G073900::Gm13:16680572-16682572,1300
4115,Glyma.13G073900::Gm13:16680572-16682572,1700
4116,Glyma.13G076800::Gm13:17176190-17178190,500
4117,Glyma.13G076800::Gm13:17176190-17178190,600
4118,Glyma.13G076800::Gm13:17176190-17178190,1200
4119,Glyma.13G076800::Gm13:17176190-17178190,1300
4120,Glyma.13G076800::Gm13:17176190-17178190,1400
4121,Glyma.13G076800::Gm13:17176190-17178190,1500
4122,Glyma.13G076900::Gm13:17223374-17225374,1300
4123,Glyma.13G076900::Gm13:17223374-17225374,1400
4124,Glyma.13G079300::Gm13:17625365-17627365,1100
4125,Glyma.13G079300::Gm13:17625365-17627365,1200
4126,Glyma.13G079300::Gm13:17625365-17627365,1600
4127,Glyma.13G087300::Gm13:19000686-19002686,700
4128,Glyma.13G087300::Gm13:19000686-19002686,1300
4129,Glyma.13G087300::Gm13:19000686-19002686,1500
4130,Glyma.13G087500::Gm13:19059323-19061323,700
4131,Glyma.13G087500::Gm13:19059323-19061323,800
4132,Glyma.13G088000::Gm13:19124195-19126195,1600
4133,Glyma.13G089200::Gm13:19394687-19396687,700
4134,Glyma.13G089200::Gm13:19394687-19396687,800
4135,Glyma.13G089200::Gm13:19394687-19396687,900
4136,Glyma.13G089200::Gm13:19394687-19396687,1000
4137,Glyma.13G089200::Gm13:19394687-19396687,1100
4138,Glyma.13G089200::Gm13:19394687-19396687,1200
4139,Glyma.13G089200::Gm13:19394687-19396687,1300
4140,Glyma.13G089200::Gm13:19394687-19396687,1400
4141,Glyma.13G089700::Gm13:19436864-19438864,1200
4142,Glyma.13G089700::Gm13:19436864-19438864,1300
4143,Glyma.13G089700::Gm13:19436864-19438864,1400
4144,Glyma.13G089800::Gm13:19480347-19482347,0
4145,Glyma.13G089800::Gm13:19480347-19482347,900
4146,Glyma.13G089800::Gm13:19480347-19482347,1000
4147,Glyma.13G089800::Gm13:19480347-19482347,1100
4148,Glyma.13G089800::Gm13:19480347-19482347,1200
4149,Glyma.13G093100::Gm13:19836491-19838491,100
4150,Glyma.13G093500::Gm13:19895981-19897981,0
4151,Glyma.13G093500::Gm13:19895981-19897981,1000
4152,Glyma.13G093500::Gm13:19895981-19897981,1100
4153,Glyma.13G093500::Gm13:19895981-19897981,1200
4154,Glyma.13G094200::Gm13:19964906-19966906,1200
4155,Glyma.13G094200::Gm13:19964906-19966906,1600
4156,Glyma.13G095700::Gm13:20102261-20104261,1500
4157,Glyma.13G095700::Gm13:20102261-20104261,1600
4158,Glyma.13G096500::Gm13:20163416-20165416,1500
4159,Glyma.13G099800::Gm13:20553647-20555647,1400
4160,Glyma.13G100100::Gm13:20567408-20569408,1400
4161,Glyma.13G100100::Gm13:20567408-20569408,1500
4162,Glyma.13G102700::Gm13:20800200-20802200,900
4163,Glyma.13G102700::Gm13:20800200-20802200,1000
4164,Glyma.13G102700::Gm13:20800200-20802200,1100
4165,Glyma.13G106900::Gm13:21144419-21146419,1300
4166,Glyma.13G106900::Gm13:21144419-21146419,1400
4167,Glyma.13G111600::Gm13:21536623-21538623,600
4168,Glyma.13G111600::Gm13:21536623-21538623,700
4169,Glyma.13G111900::Gm13:21550828-21552828,700
4170,Glyma.13G111900::Gm13:21550828-21552828,800
4171,Glyma.13G111900::Gm13:21550828-21552828,1000
4172,Glyma.13G112000::Gm13:21568340-21570340,1000
4173,Glyma.13G112100::Gm13:21574369-21576369,700
4174,Glyma.13G112100::Gm13:21574369-21576369,800
4175,Glyma.13G112100::Gm13:21574369-21576369,900
4176,Glyma.13G112100::Gm13:21574369-21576369,1000
4177,Glyma.13G112100::Gm13:21574369-21576369,1100
4178,Glyma.13G112100::Gm13:21574369-21576369,1700
4179,Glyma.13G112700::Gm13:21658302-21660302,1000
4180,Glyma.13G112700::Gm13:21658302-21660302,1100
4181,Glyma.13G112700::Gm13:21658302-21660302,1200
4182,Glyma.13G112700::Gm13:21658302-21660302,1300
4183,Glyma.13G113400::Gm13:21714758-21716758,400
4184,Glyma.13G113400::Gm13:21714758-21716758,500
4185,Glyma.13G113400::Gm13:21714758-21716758,600
4186,Glyma.13G115300::Gm13:21908527-21910527,200
4187,Glyma.13G117500::Gm13:22093450-22095450,1400
4188,Glyma.13G117500::Gm13:22093450-22095450,1500
4189,Glyma.13G117600::Gm13:22102865-22104865,1200
4190,Glyma.13G117600::Gm13:22102865-22104865,1500
4191,Glyma.13G118300::Gm13:22137747-22139747,1300
4192,Glyma.13G118900::Gm13:22192330-22194330,600
4193,Glyma.13G118900::Gm13:22192330-22194330,1600
4194,Glyma.13G118900::Gm13:22192330-22194330,1700
4195,Glyma.13G120100::Gm13:22293720-22295720,1200
4196,Glyma.13G122300::Gm13:22542061-22544061,200
4197,Glyma.13G122300::Gm13:22542061-22544061,1200
4198,Glyma.13G122300::Gm13:22542061-22544061,1500
4199,Glyma.13G123000::Gm13:22647975-22649975,1100
4200,Glyma.13G123000::Gm13:22647975-22649975,1600
4201,Glyma.13G123100::Gm13:22662022-22664022,1400
4202,Glyma.13G123100::Gm13:22662022-22664022,1500
4203,Glyma.13G127200::Gm13:23116742-23118742,700
4204,Glyma.13G127200::Gm13:23116742-23118742,1500
4205,Glyma.13G129000::Gm13:23301657-23303657,100
4206,Glyma.13G130700::Gm13:23444704-23446704,1700
4207,Glyma.13G133100::Gm13:23625486-23627486,1400
4208,Glyma.13G133100::Gm13:23625486-23627486,1500
4209,Glyma.13G135500::Gm13:23888220-23890220,300
4210,Glyma.13G136700::Gm13:24022478-24024478,1000
4211,Glyma.13G136700::Gm13:24022478-24024478,1100
4212,Glyma.13G136700::Gm13:24022478-24024478,1200
4213,Glyma.13G136700::Gm13:24022478-24024478,1300
4214,Glyma.13G136700::Gm13:24022478-24024478,1400
4215,Glyma.13G138300::Gm13:24184524-24186524,1700
4216,Glyma.13G139100::Gm13:24258680-24260680,900
4217,Glyma.13G139100::Gm13:24258680-24260680,1500
4218,Glyma.13G139100::Gm13:24258680-24260680,1700
4219,Glyma.13G139400::Gm13:24287243-24289243,900
4220,Glyma.13G139500::Gm13:24305456-24307456,1100
4221,Glyma.13G139500::Gm13:24305456-24307456,1200
4222,Glyma.13G141700::Gm13:24507546-24509546,500
4223,Glyma.13G144202::Gm13:24769538-24771538,1600
4224,Glyma.13G144202::Gm13:24769538-24771538,1700
4225,Glyma.13G145000::Gm13:24846854-24848854,1100
4226,Glyma.13G145000::Gm13:24846854-24848854,1200
4227,Glyma.13G149100::Gm13:25353315-25355315,1500
4228,Glyma.13G149100::Gm13:25353315-25355315,1700
4229,Glyma.13G149700::Gm13:25406867-25408867,800
4230,Glyma.13G149700::Gm13:25406867-25408867,900
4231,Glyma.13G150000::Gm13:25428236-25430236,1200
4232,Glyma.13G151300::Gm13:25632464-25634464,900
4233,Glyma.13G151300::Gm13:25632464-25634464,1000
4234,Glyma.13G151800::Gm13:25660265-25662265,1200
4235,Glyma.13G152542::Gm13:25948718-25950718,1500
4236,Glyma.13G152542::Gm13:25948718-25950718,1600
4237,Glyma.13G152814::Gm13:26080778-26082778,400
4238,Glyma.13G152950::Gm13:26136441-26138441,1600
4239,Glyma.13G153300::Gm13:26257083-26259083,1400
4240,Glyma.13G155200::Gm13:26461940-26463940,900
4241,Glyma.13G155200::Gm13:26461940-26463940,1000
4242,Glyma.13G155200::Gm13:26461940-26463940,1100
4243,Glyma.13G155200::Gm13:26461940-26463940,1400
4244,Glyma.13G159000::Gm13:26850212-26852212,1200
4245,Glyma.13G159600::Gm13:26908541-26910541,900
4246,Glyma.13G160400::Gm13:27026289-27028289,900
4247,Glyma.13G160400::Gm13:27026289-27028289,1000
4248,Glyma.13G167800::Gm13:27656318-27658318,300
4249,Glyma.13G167800::Gm13:27656318-27658318,1100
4250,Glyma.13G172000::Gm13:28013501-28015501,1400
4251,Glyma.13G176500::Gm13:28483497-28485497,1500
4252,Glyma.13G181200::Gm13:28858343-28860343,1000
4253,Glyma.13G181200::Gm13:28858343-28860343,1400
4254,Glyma.13G183900::Gm13:29154716-29156716,700
4255,Glyma.13G183900::Gm13:29154716-29156716,800
4256,Glyma.13G183900::Gm13:29154716-29156716,1200
4257,Glyma.13G187000::Gm13:29472644-29474644,500
4258,Glyma.13G187000::Gm13:29472644-29474644,1000
4259,Glyma.13G187000::Gm13:29472644-29474644,1300
4260,Glyma.13G191400::Gm13:29885351-29887351,800
4261,Glyma.13G195200::Gm13:30275446-30277446,900
4262,Glyma.13G196200::Gm13:30387304-30389304,1500
4263,Glyma.13G196200::Gm13:30387304-30389304,1600
4264,Glyma.13G196500::Gm13:30413346-30415346,1500
4265,Glyma.13G196500::Gm13:30413346-30415346,1600
4266,Glyma.13G196500::Gm13:30413346-30415346,1700
4267,Glyma.13G199500::Gm13:30735934-30737934,1000
4268,Glyma.13G199500::Gm13:30735934-30737934,1300
4269,Glyma.13G199800::Gm13:30759251-30761251,1600
4270,Glyma.13G200300::Gm13:30801309-30803309,1000
4271,Glyma.13G200800::Gm13:30844262-30846262,900
4272,Glyma.13G200800::Gm13:30844262-30846262,1200
4273,Glyma.13G201200::Gm13:30881989-30883989,1600
4274,Glyma.13G201200::Gm13:30881989-30883989,1700
4275,Glyma.13G203000::Gm13:31088804-31090804,1100
4276,Glyma.13G203000::Gm13:31088804-31090804,1700
4277,Glyma.13G204800::Gm13:31291014-31293014,0
4278,Glyma.13G205300::Gm13:31355941-31357941,1500
4279,Glyma.13G205300::Gm13:31355941-31357941,1600
4280,Glyma.13G205300::Gm13:31355941-31357941,1700
4281,Glyma.13G205600::Gm13:31385903-31387903,1700
4282,Glyma.13G209600::Gm13:31760390-31762390,1500
4283,Glyma.13G212300::Gm13:31999556-32001556,1200
4284,Glyma.13G212300::Gm13:31999556-32001556,1300
4285,Glyma.13G212600::Gm13:32024924-32026924,500
4286,Glyma.13G213500::Gm13:32116978-32118978,1500
4287,Glyma.13G213500::Gm13:32116978-32118978,1600
4288,Glyma.13G215100::Gm13:32264441-32266441,700
4289,Glyma.13G217900::Gm13:32501229-32503229,200
4290,Glyma.13G217900::Gm13:32501229-32503229,300
4291,Glyma.13G217900::Gm13:32501229-32503229,400
4292,Glyma.13G217900::Gm13:32501229-32503229,500
4293,Glyma.13G217900::Gm13:32501229-32503229,600
4294,Glyma.13G220000::Gm13:32719188-32721188,1300
4295,Glyma.13G220000::Gm13:32719188-32721188,1400
4296,Glyma.13G223400::Gm13:33048979-33050979,700
4297,Glyma.13G223400::Gm13:33048979-33050979,800
4298,Glyma.13G224500::Gm13:33129134-33131134,1600
4299,Glyma.13G227000::Gm13:33356642-33358642,1000
4300,Glyma.13G227000::Gm13:33356642-33358642,1100
4301,Glyma.13G227000::Gm13:33356642-33358642,1200
4302,Glyma.13G227900::Gm13:33424154-33426154,1500
4303,Glyma.13G232500::Gm13:33761064-33763064,1400
4304,Glyma.13G232500::Gm13:33761064-33763064,1500
4305,Glyma.13G233000::Gm13:33799594-33801594,0
4306,Glyma.13G233300::Gm13:33811008-33813008,400
4307,Glyma.13G233600::Gm13:33837574-33839574,500
4308,Glyma.13G233900::Gm13:33863851-33865851,1600
4309,Glyma.13G236500::Gm13:34079811-34081811,1000
4310,Glyma.13G240500::Gm13:34439916-34441916,200
4311,Glyma.13G240800::Gm13:34468308-34470308,600
4312,Glyma.13G241900::Gm13:34584988-34586988,100
4313,Glyma.13G241900::Gm13:34584988-34586988,1500
4314,Glyma.13G241900::Gm13:34584988-34586988,1600
4315,Glyma.13G241900::Gm13:34584988-34586988,1700
4316,Glyma.13G246500::Gm13:34926805-34928805,1300
4317,Glyma.13G246500::Gm13:34926805-34928805,1400
4318,Glyma.13G246500::Gm13:34926805-34928805,1500
4319,Glyma.13G246800::Gm13:34955247-34957247,100
4320,Glyma.13G253300::Gm13:35349661-35351661,500
4321,Glyma.13G253300::Gm13:35349661-35351661,600
4322,Glyma.13G256000::Gm13:35553196-35555196,400
4323,Glyma.13G256000::Gm13:35553196-35555196,700
4324,Glyma.13G256000::Gm13:35553196-35555196,800
4325,Glyma.13G256000::Gm13:35553196-35555196,1000
4326,Glyma.13G256000::Gm13:35553196-35555196,1100
4327,Glyma.13G257200::Gm13:35658039-35660039,600
4328,Glyma.13G257400::Gm13:35665932-35667932,1400
4329,Glyma.13G257400::Gm13:35665932-35667932,1500
4330,Glyma.13G258300::Gm13:35684454-35686454,1100
4331,Glyma.13G262400::Gm13:35999061-36001061,1100
4332,Glyma.13G262400::Gm13:35999061-36001061,1200
4333,Glyma.13G265400::Gm13:36230153-36232153,700
4334,Glyma.13G266100::Gm13:36294287-36296287,0
4335,Glyma.13G266100::Gm13:36294287-36296287,1700
4336,Glyma.13G269100::Gm13:36534495-36536495,1400
4337,Glyma.13G270400::Gm13:36644768-36646768,1500
4338,Glyma.13G270400::Gm13:36644768-36646768,1600
4339,Glyma.13G272000::Gm13:36793580-36795580,400
4340,Glyma.13G275100::Gm13:37067486-37069486,1300
4341,Glyma.13G275100::Gm13:37067486-37069486,1400
4342,Glyma.13G277900::Gm13:37301845-37303845,1300
4343,Glyma.13G278400::Gm13:37350642-37352642,700
4344,Glyma.13G278400::Gm13:37350642-37352642,800
4345,Glyma.13G278400::Gm13:37350642-37352642,900
4346,Glyma.13G279900::Gm13:37522877-37524877,1500
4347,Glyma.13G281700::Gm13:37684560-37686560,300
4348,Glyma.13G281700::Gm13:37684560-37686560,400
4349,Glyma.13G281700::Gm13:37684560-37686560,900
4350,Glyma.13G281900::Gm13:37705666-37707666,300
4351,Glyma.13G282100::Gm13:37724764-37726764,900
4352,Glyma.13G282200::Gm13:37740365-37742365,1100
4353,Glyma.13G283400::Gm13:37853357-37855357,1400
4354,Glyma.13G283400::Gm13:37853357-37855357,1600
4355,Glyma.13G283500::Gm13:37860442-37862442,200
4356,Glyma.13G283500::Gm13:37860442-37862442,300
4357,Glyma.13G283500::Gm13:37860442-37862442,400
4358,Glyma.13G283500::Gm13:37860442-37862442,500
4359,Glyma.13G283500::Gm13:37860442-37862442,1200
4360,Glyma.13G283600::Gm13:37865622-37867622,1500
4361,Glyma.13G285400::Gm13:38001781-38003781,300
4362,Glyma.13G285400::Gm13:38001781-38003781,400
4363,Glyma.13G285400::Gm13:38001781-38003781,500
4364,Glyma.13G285400::Gm13:38001781-38003781,600
4365,Glyma.13G285400::Gm13:38001781-38003781,700
4366,Glyma.13G285400::Gm13:38001781-38003781,800
4367,Glyma.13G285400::Gm13:38001781-38003781,900
4368,Glyma.13G287200::Gm13:38139076-38141076,400
4369,Glyma.13G289400::Gm13:38332266-38334266,1300
4370,Glyma.13G289400::Gm13:38332266-38334266,1400
4371,Glyma.13G289400::Gm13:38332266-38334266,1500
4372,Glyma.13G289400::Gm13:38332266-38334266,1600
4373,Glyma.13G289600::Gm13:38347251-38349251,1300
4374,Glyma.13G293200::Gm13:38677400-38679400,1600
4375,Glyma.13G293200::Gm13:38677400-38679400,1700
4376,Glyma.13G294100::Gm13:38731999-38733999,1500
4377,Glyma.13G296400::Gm13:38917932-38919932,200
4378,Glyma.13G296400::Gm13:38917932-38919932,300
4379,Glyma.13G296400::Gm13:38917932-38919932,1200
4380,Glyma.13G296400::Gm13:38917932-38919932,1300
4381,Glyma.13G298900::Gm13:39095546-39097546,300
4382,Glyma.13G301400::Gm13:39265946-39267946,800
4383,Glyma.13G301400::Gm13:39265946-39267946,900
4384,Glyma.13G302100::Gm13:39295518-39297518,700
4385,Glyma.13G302900::Gm13:39353107-39355107,100
4386,Glyma.13G302900::Gm13:39353107-39355107,200
4387,Glyma.13G302900::Gm13:39353107-39355107,500
4388,Glyma.13G302900::Gm13:39353107-39355107,600
4389,Glyma.13G302900::Gm13:39353107-39355107,1000
4390,Glyma.13G302900::Gm13:39353107-39355107,1100
4391,Glyma.13G303800::Gm13:39458431-39460431,1600
4392,Glyma.13G303800::Gm13:39458431-39460431,1700
4393,Glyma.13G305500::Gm13:39589950-39591950,1100
4394,Glyma.13G305800::Gm13:39600159-39602159,1400
4395,Glyma.13G306300::Gm13:39626737-39628737,1100
4396,Glyma.13G306300::Gm13:39626737-39628737,1200
4397,Glyma.13G308700::Gm13:39798096-39800096,0
4398,Glyma.13G308700::Gm13:39798096-39800096,600
4399,Glyma.13G308700::Gm13:39798096-39800096,1200
4400,Glyma.13G308700::Gm13:39798096-39800096,1300
4401,Glyma.13G312800::Gm13:40168104-40170104,1400
4402,Glyma.13G315800::Gm13:40437702-40439702,900
4403,Glyma.13G319000::Gm13:40727761-40729761,400
4404,Glyma.13G319000::Gm13:40727761-40729761,500
4405,Glyma.13G319500::Gm13:40759685-40761685,1300
4406,Glyma.13G319500::Gm13:40759685-40761685,1400
4407,Glyma.13G319500::Gm13:40759685-40761685,1500
4408,Glyma.13G320800::Gm13:40873823-40875823,1000
4409,Glyma.13G320800::Gm13:40873823-40875823,1600
4410,Glyma.13G323400::Gm13:41160145-41162145,800
4411,Glyma.13G325100::Gm13:41392993-41394993,1400
4412,Glyma.13G325600::Gm13:41444064-41446064,1400
4413,Glyma.13G325600::Gm13:41444064-41446064,1500
4414,Glyma.13G325600::Gm13:41444064-41446064,1600
4415,Glyma.13G327500::Gm13:41582052-41584052,100
4416,Glyma.13G327500::Gm13:41582052-41584052,200
4417,Glyma.13G327500::Gm13:41582052-41584052,1700
4418,Glyma.13G327951::Gm13:41633391-41635391,1500
4419,Glyma.13G330800::Gm13:41905659-41907659,1200
4420,Glyma.13G330800::Gm13:41905659-41907659,1300
4421,Glyma.13G337900::Gm13:42433531-42435531,300
4422,Glyma.13G338400::Gm13:42468438-42470438,800
4423,Glyma.13G338400::Gm13:42468438-42470438,1500
4424,Glyma.13G340900::Gm13:42648547-42650547,800
4425,Glyma.13G344200::Gm13:42891696-42893696,300
4426,Glyma.13G344200::Gm13:42891696-42893696,400
4427,Glyma.13G346300::Gm13:43048082-43050082,1200
4428,Glyma.13G346600::Gm13:43068736-43070736,300
4429,Glyma.13G346700::Gm13:43071255-43073255,0
4430,Glyma.13G346700::Gm13:43071255-43073255,100
4431,Glyma.13G351450::Gm13:43435542-43437542,500
4432,Glyma.13G351450::Gm13:43435542-43437542,600
4433,Glyma.13G352800::Gm13:43540323-43542323,1000
4434,Glyma.13G352800::Gm13:43540323-43542323,1100
4435,Glyma.13G356000::Gm13:43811470-43813470,100
4436,Glyma.13G356000::Gm13:43811470-43813470,200
4437,Glyma.13G356000::Gm13:43811470-43813470,1400
4438,Glyma.13G356000::Gm13:43811470-43813470,1500
4439,Glyma.13G359800::Gm13:44051109-44053109,1200
4440,Glyma.13G359800::Gm13:44051109-44053109,1300
4441,Glyma.13G361900::Gm13:44233695-44235695,200
4442,Glyma.13G361900::Gm13:44233695-44235695,300
4443,Glyma.13G361900::Gm13:44233695-44235695,1600
4444,Glyma.13G361900::Gm13:44233695-44235695,1700
4445,Glyma.13G370000::Gm13:44892984-44894984,1600
4446,Glyma.13G370000::Gm13:44892984-44894984,1700
4447,Glyma.13G370100::Gm13:44915404-44917404,1500
4448,Glyma.13G371900::Gm13:45039605-45041605,200
4449,Glyma.13G371900::Gm13:45039605-45041605,1000
4450,Glyma.13G372900::Gm13:45145664-45147664,1200
4451,Glyma.14G002800::Gm14:292619-294619,1300
4452,Glyma.14G003800::Gm14:339694-341694,1200
4453,Glyma.14G003800::Gm14:339694-341694,1300
4454,Glyma.14G003800::Gm14:339694-341694,1400
4455,Glyma.14G003800::Gm14:339694-341694,1500
4456,Glyma.14G003800::Gm14:339694-341694,1700
4457,Glyma.14G004000::Gm14:348233-350233,900
4458,Glyma.14G005300::Gm14:437885-439885,1700
4459,Glyma.14G008000::Gm14:615078-617078,200
4460,Glyma.14G008000::Gm14:615078-617078,300
4461,Glyma.14G008000::Gm14:615078-617078,400
4462,Glyma.14G009300::Gm14:727483-729483,200
4463,Glyma.14G009300::Gm14:727483-729483,300
4464,Glyma.14G009700::Gm14:753392-755392,100
4465,Glyma.14G009700::Gm14:753392-755392,200
4466,Glyma.14G009700::Gm14:753392-755392,1300
4467,Glyma.14G014300::Gm14:1042295-1044295,200
4468,Glyma.14G014300::Gm14:1042295-1044295,500
4469,Glyma.14G014300::Gm14:1042295-1044295,600
4470,Glyma.14G015700::Gm14:1126806-1128806,1400
4471,Glyma.14G015700::Gm14:1126806-1128806,1600
4472,Glyma.14G016300::Gm14:1166834-1168834,1200
4473,Glyma.14G016300::Gm14:1166834-1168834,1300
4474,Glyma.14G017400::Gm14:1242201-1244201,1400
4475,Glyma.14G020000::Gm14:1414529-1416529,1100
4476,Glyma.14G020000::Gm14:1414529-1416529,1400
4477,Glyma.14G021400::Gm14:1512886-1514886,900
4478,Glyma.14G021400::Gm14:1512886-1514886,1000
4479,Glyma.14G024900::Gm14:1781889-1783889,1500
4480,Glyma.14G024900::Gm14:1781889-1783889,1600
4481,Glyma.14G029700::Gm14:2157108-2159108,800
4482,Glyma.14G029700::Gm14:2157108-2159108,1700
4483,Glyma.14G030000::Gm14:2167655-2169655,1700
4484,Glyma.14G030100::Gm14:2175776-2177776,0
4485,Glyma.14G030100::Gm14:2175776-2177776,100
4486,Glyma.14G030100::Gm14:2175776-2177776,1400
4487,Glyma.14G030100::Gm14:2175776-2177776,1500
4488,Glyma.14G030700::Gm14:2220885-2222885,300
4489,Glyma.14G030800::Gm14:2228173-2230173,1500
4490,Glyma.14G036900::Gm14:2774994-2776994,1400
4491,Glyma.14G038300::Gm14:2854680-2856680,200
4492,Glyma.14G038300::Gm14:2854680-2856680,300
4493,Glyma.14G047000::Gm14:3565769-3567769,1600
4494,Glyma.14G047000::Gm14:3565769-3567769,1700
4495,Glyma.14G048000::Gm14:3697215-3699215,200
4496,Glyma.14G048000::Gm14:3697215-3699215,300
4497,Glyma.14G048200::Gm14:3722262-3724262,100
